date,province,district,subdist,village,hi,ci,bi
2011-7,นครศรีธรรมราช,บางขัน,บางขัน,หน้าเขา,12.5,1.77,12.5
2011-7,นครศรีธรรมราช,บางขัน,บ้านนิคม,เหนือคลองซา,15,2.58,17.5
2011-7,นครศรีธรรมราช,บางขัน,บ้านนิคม,ควนไทร,15,2.21,15
2011-7,นครศรีธรรมราช,บางขัน,บ้านลำนาว,บางปริก,12.5,2.03,15
2011-7,นครศรีธรรมราช,บางขัน,บ้านลำนาว,,17.5,2.5,17.5
2011-7,นครศรีธรรมราช,พิปูน,กะทูน,,20,2.37,20
2011-7,นครศรีธรรมราช,พิปูน,กะทูน,,17.5,2,17.5
2011-7,นนทบุรี,บางบัวทอง,บางคูรัด,,32.5,11.49,75
2011-7,นนทบุรี,บางบัวทอง,บางคูรัด,,34.15,12.41,43.9
2011-7,นนทบุรี,บางบัวทอง,บางคูรัด,,26.19,12.87,61.9
2011-7,นนทบุรี,บางบัวทอง,บางคูรัด,,34.15,0,0
2011-6,กรุงเทพมหานคร,เขตจตุจักร,จตุจักร,,0,0,0
2011-6,กรุงเทพมหานคร,เขตจตุจักร,จันทรเกษม,,4.76,1.7,5.71
2011-5,กระบี่,คลองท่อม,ห้วยน้ำขาว,,7.5,1.85,7.5
2011-5,กระบี่,ลำทับ,ลำทับ,,2.5,0.4,2.5
2011-5,กระบี่,เหนือคลอง,ห้วยยูง,,0,0,0
2011-5,กรุงเทพมหานคร,เขตจตุจักร,ลาดยาว,,0,0,0
2011-5,กาญจนบุรี,ท่าม่วง,รางสาลี่,,46,7.63,78
2011-5,กาญจนบุรี,ท่าม่วง,หนองตากยา,,70,17.19,152
2011-5,กาญจนบุรี,ไทรโยค,ท่าเสา,,32,6.73,55
2011-5,นครปฐม,นครชัยศรี,ขุนแก้ว,,26,6.63,64
2011-5,นครปฐม,พุทธมณฑล,ศาลายา,,24,11.53,80
2011-5,นครปฐม,เมืองนครปฐม,พระปฐมเจดีย์,,4,1.39,8
2011-5,นครปฐม,เมืองนครปฐม,พระปฐมเจดีย์,,8,2.01,10
2011-5,นครปฐม,เมืองนครปฐม,พระปฐมเจดีย์,พระปฐมเจดีย์,6,1.57,7
2011-5,นครปฐม,สามพราน,ไร่ขิง,ไร่ขิง,4,4.17,10
2011-5,นครศรีธรรมราช,ฉวาง,จันดี,จันดี,47.5,13.54,77.5
2011-5,นครศรีธรรมราช,ฉวาง,ฉวาง,ฉวาง,30,13.9,65
2011-5,นครศรีธรรมราช,ฉวาง,นาแว,นาแว,17.5,2.2,17.5
2011-5,นครศรีธรรมราช,ฉวาง,นาแว,ทุ่งกระจูด,20,2.32,20
2011-5,นครศรีธรรมราช,ฉวาง,ไม้เรียง,ไม้เรียง,35,15.79,75
2011-5,นครศรีธรรมราช,ฉวาง,ห้วยปริก,ห้วยปริก,22.5,2.57,22.5
2011-5,นครศรีธรรมราช,ฉวาง,ห้วยปริก,คลองสาย,20,2.37,20
2011-5,นครศรีธรรมราช,ชะอวด,เขาพระทอง,เขาพระทอง,10,2.8,22.5
2011-5,นครศรีธรรมราช,ชะอวด,เขาพระทอง,เขาพระทอง,7.5,1.87,15
2011-5,นครศรีธรรมราช,ชะอวด,ควนหนองหงษ์,ควนหนองหงษ์,15,3.41,32.5
2011-5,นครศรีธรรมราช,ชะอวด,ท่าประจะ,ท่าประจะ,12.5,4.07,30
2011-5,นครศรีธรรมราช,ชะอวด,วังอ่าง,วังอ่าง,12.5,3.2,22.5
2011-5,นครศรีธรรมราช,ทุ่งสง,หนองหงส์,หนองหงส์,4,1.03,8
2011-5,นครศรีธรรมราช,ทุ่งใหญ่,ท่ายาง,ท่ายาง,32.5,14.1,80
2011-5,นครศรีธรรมราช,พระพรหม,ช้างซ้าย,ช้างซ้าย,6.43,0.72,3.57
2011-5,นครศรีธรรมราช,พิปูน,พิปูน,พิปูน,32.5,17.06,72.5
2011-5,นครศรีธรรมราช,เมืองนครศรีธรรมราช,ปากพูน,ท่าแพ,5,0.77,6
2011-5,นนทบุรี,บางบัวทอง,บางคูรัด,บางคูรัด,11.65,11.52,12.14
2011-5,นนทบุรี,บางบัวทอง,บางคูรัด,บางคูรัด,44.44,15.35,86.67
2011-5,นนทบุรี,บางบัวทอง,บางบัวทอง,บางบัวทอง,9.62,10.38,9.13
2011-5,นนทบุรี,บางบัวทอง,บางบัวทอง,บางบัวทอง,23.91,10.14,45.65
2011-5,นนทบุรี,บางใหญ่,เสาธงหิน,เสาธงหิน,12.77,1.49,4.26
2011-5,นนทบุรี,ปากเกร็ด,ปากเกร็ด,ปากเกร็ด,0,0,0
2011-5,ปทุมธานี,เมืองปทุมธานี,บางปรอก,บางปรอก,0,0,0
2011-5,ปทุมธานี,เมืองปทุมธานี,บางปรอก,บางปรอก,0,0,0
2011-5,พระนครศรีอยุธยา,บางปะอิน,บางกระสั้น,บางกระสั้น,16.67,3.27,40
2011-5,พระนครศรีอยุธยา,พระนครศรีอยุธยา,ไผ่ลิง,ไผ่ลิง,19.7,4.96,54.55
2011-5,ราชบุรี,ดำเนินสะดวก,ดำเนินสะดวก,ดำเนินสะดวก,0,0,0
2011-5,ราชบุรี,บางแพ,วังเย็น,วังเย็น,5,0.69,5
2011-5,ราชบุรี,บ้านโป่ง,บ้านโป่ง,บ้านโป่ง,5,0.16,1
2011-5,ราชบุรี,โพธาราม,ดอนทราย,ดอนทราย,5,1.31,6
2011-5,ราชบุรี,เมืองราชบุรี,ดอนตะโก,ดอนตะโก,0,0,0
2011-5,สมุทรสาคร,กระทุ่มแบน,แคราย,แคราย,20,6.65,28
2011-5,สมุทรสาคร,บ้านแพ้ว,โรงเข้,โรงเข้,0,0,0
2011-5,สุพรรณบุรี,สองพี่น้อง,ทุ่งคอก,ทุ่งคอก,44,6.73,82
2011-5,สุพรรณบุรี,สองพี่น้อง,ทุ่งคอก,ปากคอก,18,3.73,38
2011-4,กระบี่,เขาพนม,พรุเตียว,พรุเตียว,0,0,0
2011-4,กระบี่,คลองท่อม,คลองพน,คลองปิ้ง,7.5,1.89,7.5
2011-4,กระบี่,คลองท่อม,คลองพน,คลองแรด,7.5,35.34,100
2011-4,กระบี่,คลองท่อม,ทรายขาว,บ่อม่วง,10,2.42,10
2011-4,กระบี่,คลองท่อม,ห้วยน้ำขาว,ห้วยน้ำขาว,10,1.78,7.5
2011-4,กระบี่,คลองท่อม,ห้วยน้ำขาว,ควนใต้,10,2.45,10
2011-4,นครศรีธรรมราช,ฉวาง,กะเปียด,ถนนตก,27.5,5.94,47.5
2011-4,นครศรีธรรมราช,ฉวาง,นาแว,ควนสวรรค์,32.5,3.38,32.5
2011-4,นครศรีธรรมราช,ฉวาง,นาแว,ควนยูง,22.5,3.61,30
2011-4,นครศรีธรรมราช,ฉวาง,นาแว,ห้วยทรายขาว,35,4.86,35
2011-4,นครศรีธรรมราช,ชะอวด,เกาะขันธ์,ทุ่งใหญ่,12.5,3.16,25
2011-4,นครศรีธรรมราช,ชะอวด,เกาะขันธ์,ควนดินแดง,7.5,1.87,12.5
2011-4,นครศรีธรรมราช,ชะอวด,ท่าเสม็ด,ห้วยลึก,15,3.1,22.5
2011-4,นครศรีธรรมราช,ชะอวด,บ้านตูล,ตูล,15,3.45,22.5
2011-4,นครศรีธรรมราช,ชะอวด,บ้านตูล,วังกลม,10,3.36,22.5
2011-4,นครศรีธรรมราช,บางขัน,บางขัน,ควนออก,12.5,3.53,27.5
2011-4,นครศรีธรรมราช,บางขัน,บ้านนิคม,เขาวง,17.5,8.93,75
2011-4,นครศรีธรรมราช,บางขัน,บ้านลำนาว,เหนือโตน,12.5,4.08,32.5
2011-4,นครศรีธรรมราช,บางขัน,บ้านลำนาว,เคี่ยมงาม,12.5,3.67,30
2011-4,นครศรีธรรมราช,บางขัน,บ้านลำนาว,ทุ่งโคกแด,17.5,4.36,35
2011-3,กระบี่,เขาพนม,เขาพนม,ห้วยเสียด,10,1.44,10
2011-3,กระบี่,เขาพนม,เขาพนม,ห้วยเสียด,7.5,1.11,7.5
2011-3,กระบี่,คลองท่อม,ห้วยน้ำขาว,ทุ่งเสม็ด,7.5,1.69,7.5
2011-3,กระบี่,เมืองกระบี่,เขาทอง,ท่าพรุ,5,0.83,5
2011-3,กระบี่,เมืองกระบี่,ไสไทย,ไสไทย,15,5.23,20
2011-3,กระบี่,เมืองกระบี่,ไสไทย,คลองหิน,5,2.15,6.67
2011-3,กระบี่,เมืองกระบี่,ไสไทย,คลองหิน,15,5.23,20
2011-3,กระบี่,ลำทับ,ทุ่งไทรทอง,เกาะไทร,5,0.86,5
2011-3,กระบี่,ลำทับ,ลำทับ,ภูผา,2.5,0.44,2.5
2011-3,กระบี่,อ่าวลึก,แหลมสัก,แหลมสัก,7.5,1.52,7.5
2011-3,กระบี่,อ่าวลึก,แหลมสัก,แหลมสัก,5,0.69,5
2011-3,กระบี่,อ่าวลึก,อ่าวลึกใต้,อ่าวลึกใต้,12.5,2.1,12.5
2011-3,นครปฐม,เมืองนครปฐม,บางแขม,บางแขม,17,4.58,26
2011-3,นครปฐม,เมืองนครปฐม,บางแขม,บางแขม,28,8.26,46
2011-3,นครปฐม,เมืองนครปฐม,บางแขม,บางแขม,42,11.85,75
2011-3,นครศรีธรรมราช,ฉวาง,นาแว,ทุ่งกระจูด,20,2.54,20
2011-3,นครศรีธรรมราช,ฉวาง,นาแว,ควนสวรรค์,22.5,2.1,20
2011-3,นครศรีธรรมราช,ฉวาง,นาแว,ควนยูง,27.5,3.67,27.5
2011-3,นครศรีธรรมราช,ฉวาง,นาแว,ห้วยทรายขาว,30,3.37,30
2011-3,นครศรีธรรมราช,ชะอวด,เขาพระทอง,เขาพระทอง,15,4.25,27.5
